INDEX,X,Y,SEMA,SHAXIAN,LUOLA,DUMU,ZHENBAN,SIGN,PRE_ACTION,POST_ACTION,CMD
522,22,6,-0,1,0,0,1,-,-11,-11,
523,23,6,-0,1,0,0,1,-,-11,-11,
524,24,6,-0,1,0,0,1,-,-11,-11,
525,25,6,-0,1,0,0,1,-,-11,-11,
526,26,6,-0,1,0,0,1,-,-11,-11,
527,27,6,-0,1,0,0,1,-,-11,-11,
528,28,6,-0,1,0,0,1,-,-11,-11,
529,29,6,-0,1,0,0,1,-,-11,-11,
530,30,6,-0,1,0,0,1,-,-11,-11,
531,31,6,-0,1,0,0,1,-,-11,-11,
532,32,6,-0,1,0,0,1,-,-11,-11,
533,33,6,-0,1,0,0,1,-,-11,-11,
534,34,6,-0,1,0,0,1,-,-11,-11,
535,35,6,-0,1,0,0,1,-,-11,-11,
536,36,6,-0,1,0,0,1,-,-11,-11,
537,37,6,-0,1,0,0,1,-,-11,-11,
538,38,6,-0,1,0,0,1,-,-11,-11,
539,39,6,-0,1,0,0,1,-,-11,-11,
540,40,6,-0,1,0,0,1,-,-11,-11,
541,41,6,-10,1,1,1,1,-,-11,-11,
542,42,6,-10,1,1,1,1,-,-11,-11,
543,43,6,-10,1,1,1,1,-,-11,-11,
544,44,6,-10,1,1,1,1,-,-11,-11,
545,45,6,-10,1,1,1,1,-,-11,-11,
546,46,6,-10,1,1,1,1,-,-11,-11,
547,47,6,-10,1,1,1,1,-,-11,-11,
548,48,6,-10,1,1,1,1,-,-11,-11,
549,49,6,-10,1,1,1,1,-,-11,-11,
550,50,6,-10,1,1,1,1,-,-11,-11,
551,51,6,-10,1,1,1,1,-,-11,-11,
552,52,6,-0,1,0,0,1,-,-11,-11,
553,53,6,-0,1,0,0,1,-,-11,-11,
554,54,6,-0,1,0,0,1,-,-11,-11,
555,55,6,-0,1,0,0,1,-,-11,-11,
556,56,6,-0,1,0,0,1,-,-11,-11,
557,57,6,-0,1,0,0,1,-,-11,-11,
558,58,6,-0,1,0,0,1,-,-11,-11,
559,59,6,-0,1,0,0,1,-,-11,-11,
560,60,6,-0,1,0,0,1,-,-11,-11,
561,61,6,-0,1,0,0,1,-,-11,-11,
562,62,6,-0,1,0,0,1,-,-11,-11,
563,63,6,-0,1,0,0,1,-,-11,-11,
564,64,6,-0,1,0,0,1,-,-11,-11,
565,65,6,-0,1,0,0,1,-,-11,-11,
566,66,6,-0,1,0,0,1,-,-11,-11,
567,67,6,-0,1,0,0,1,-,-11,-11,
568,68,6,-0,1,0,0,1,-,-11,-11,
569,69,6,-0,1,0,0,1,-,-11,-11,
570,70,6,-0,1,0,0,1,-,-11,-11,
571,71,6,-0,1,0,0,1,-,-11,-11,
572,72,6,-0,1,0,0,1,-,-11,-11,
573,73,6,-0,1,0,0,1,-,-11,-11,
574,74,6,-0,1,0,0,1,-,-11,-11,
575,75,6,-0,1,0,0,1,-,-11,-11,
576,76,6,-0,1,0,0,1,-,-11,-11,
577,77,6,-0,1,0,0,1,-,-11,-11,
578,78,6,-0,1,0,0,1,-,-11,-11,
579,79,6,-0,1,0,0,1,-,-11,-11,
580,80,6,-0,1,0,0,1,-,-11,-11,
581,81,6,-0,1,0,0,1,-,-11,-11,
582,82,6,-0,1,0,0,1,-,-11,-11,
583,83,6,-0,1,0,0,1,-,-11,-11,
584,84,6,-0,1,0,0,1,-,-11,-11,
585,85,6,-0,1,0,0,1,-,-11,-11,
586,86,6,-0,1,0,0,1,-,-11,-11,
587,87,6,-0,1,0,0,1,-,-11,-11,
588,88,6,-0,1,0,0,1,-,-11,-11,
589,89,6,-0,1,0,0,1,-,-11,-11,
590,90,6,-0,1,0,0,1,-,-11,-11,
591,91,6,-0,1,0,0,1,-,-11,-11,
592,92,6,-0,1,0,0,1,-,-11,-11,
593,93,6,-0,1,0,0,1,-,-11,-11,
594,94,6,-0,1,0,0,1,-,-11,-11,
595,95,6,-0,1,0,0,1,-,-11,-11,
596,96,6,-0,1,0,0,1,-,-11,-11,
597,97,6,-0,1,0,0,1,-,-11,-11,
598,98,6,-0,1,0,0,1,-,-11,-11,
599,99,6,-0,1,0,0,1,-,-11,-11,
600,100,6,-0,1,0,0,1,-,-11,-11,
,,,,-11,0,,,-,,,line_switch
601,100,7,+0,1,0,0,1,+,-11,-11,
602,99,7,+0,1,0,0,1,+,+11,+11,
603,98,7,+0,1,0,0,1,+,+11,+11,
604,97,7,+0,1,0,0,1,+,+11,+11,
605,96,7,+0,1,0,0,1,+,+11,+11,
606,95,7,+0,1,0,0,1,+,+11,+11,
607,94,7,+0,1,0,0,1,+,+11,+11,
608,93,7,+0,1,0,0,1,+,+11,+11,
609,92,7,+0,1,0,0,1,+,+11,+11,
610,91,7,+0,1,0,0,1,+,+11,+11,
611,90,7,+0,1,0,0,1,+,+11,+11,
612,89,7,+0,1,0,0,1,+,+11,+11,
613,88,7,+0,1,0,0,1,+,+11,+11,
614,87,7,+0,1,0,0,1,+,+11,+11,
615,86,7,+0,1,0,0,1,+,+11,+11,
616,85,7,+0,1,0,0,1,+,+11,+11,
617,84,7,+0,1,0,0,1,+,+11,+11,
618,83,7,+0,1,0,0,1,+,+11,+11,
619,82,7,+0,1,0,0,1,+,+11,+11,
620,81,7,+0,1,0,0,1,+,+11,+11,
621,80,7,+0,1,0,0,1,+,+11,+11,
622,79,7,+0,1,0,0,1,+,+11,+11,
623,78,7,+0,1,0,0,1,+,+11,+11,
624,77,7,+0,1,0,0,1,+,+11,+11,
625,76,7,+0,1,0,0,1,+,+11,+11,
626,75,7,+0,1,0,0,1,+,+11,+11,
627,74,7,+0,1,0,0,1,+,+11,+11,
628,73,7,+0,1,0,0,1,+,+11,+11,
629,72,7,+0,1,0,0,1,+,+11,+11,
630,71,7,+0,1,0,0,1,+,+11,+11,
631,70,7,+0,1,0,0,1,+,+11,+11,
632,69,7,+0,1,0,0,1,+,+11,+11,
633,68,7,+0,1,0,0,1,+,+11,+11,
634,67,7,+0,1,0,0,1,+,+11,+11,
635,66,7,+0,1,0,0,1,+,+11,+11,
636,65,7,+0,1,0,0,1,+,+11,+11,
637,64,7,+0,1,0,0,1,+,+11,+11,
638,63,7,+0,1,0,0,1,+,+11,+11,
639,62,7,+0,1,0,0,1,+,+11,+11,
640,61,7,+0,1,0,0,1,+,+11,+11,
641,60,7,+0,1,0,0,1,+,+11,+11,
642,59,7,+0,1,0,0,1,+,+11,+11,
643,58,7,+0,1,0,0,1,+,+11,+11,
644,57,7,+0,1,0,0,1,+,+11,+11,
645,56,7,+0,1,0,0,1,+,+11,+11,
646,55,7,+0,1,0,0,1,+,+11,+11,
647,54,7,+0,1,0,0,1,+,+11,+11,
648,53,7,+0,1,0,0,1,+,+11,+11,
649,52,7,+0,1,0,0,1,+,+11,+11,
650,51,7,+10,1,1,1,1,+,+11,+11,
651,50,7,+10,1,1,1,1,+,+11,+11,
652,49,7,+10,1,1,1,1,+,+11,+11,
653,48,7,+10,1,1,1,1,+,+11,+11,
654,47,7,+10,1,1,1,1,+,+11,+11,
655,46,7,+10,1,1,1,1,+,+11,+11,
656,45,7,+10,1,1,1,1,+,+11,+11,
657,44,7,+10,1,1,1,1,+,+11,+11,
658,43,7,+10,1,1,1,1,+,+11,+11,
659,42,7,+10,1,1,1,1,+,+11,+11,
660,41,7,+10,1,1,1,1,+,+11,+11,
661,40,7,+10,1,1,1,1,+,+11,+11,
662,39,7,+0,1,0,0,1,+,+11,+11,
663,38,7,+0,1,0,0,1,+,+11,+11,
664,37,7,+0,1,0,0,1,+,+11,+11,
665,36,7,+0,1,0,0,1,+,+11,+11,
666,35,7,+0,1,0,0,1,+,+11,+11,
667,34,7,+0,1,0,0,1,+,+11,+11,
668,33,7,+0,1,0,0,1,+,+11,+11,
669,32,7,+0,1,0,0,1,+,+11,+11,
670,31,7,+0,1,0,0,1,+,+11,+11,
671,30,7,+0,1,0,0,1,+,+11,+11,
672,29,7,+0,1,0,0,1,+,+11,+11,
673,28,7,+0,1,0,0,1,+,+11,+11,
674,27,7,+0,1,0,0,1,+,+11,+11,
675,26,7,+0,1,0,0,1,+,+11,+11,
676,25,7,+0,1,0,0,1,+,+11,+11,
677,24,7,+0,1,0,0,1,+,+11,+11,
678,23,7,+0,1,0,0,1,+,+11,+11,
679,22,7,+0,1,0,0,1,+,+11,+11,
680,21,7,+0,1,0,0,1,+,+11,+11,
681,20,7,+0,1,0,0,1,+,+11,+11,
682,19,7,+0,1,0,0,1,+,+11,+11,
683,18,7,+0,1,0,0,1,+,+11,+11,
684,17,7,+0,1,0,0,1,+,+11,+11,
685,16,7,+0,1,0,0,1,+,+11,+11,
686,15,7,+0,1,0,0,1,+,+11,+11,
687,14,7,+0,1,0,0,1,+,+11,+11,
688,13,7,+0,1,0,0,1,+,+11,+11,
689,12,7,+0,1,0,0,1,+,+11,+11,
690,11,7,+0,1,0,0,1,+,+11,+11,
691,10,7,+0,1,0,0,1,+,+11,+11,
692,9,7,+0,1,0,0,1,+,+11,+11,
693,8,7,+0,1,0,0,1,+,+11,+11,
694,7,7,+0,1,0,0,1,+,+11,+11,
695,6,7,+0,1,0,0,1,+,+11,+11,
696,5,7,+0,1,0,0,1,+,+11,+11,
697,4,7,+0,1,0,0,1,+,+11,+11,
698,3,7,+0,1,0,0,1,+,+11,+11,
699,2,7,+0,1,0,0,1,+,+11,+11,
700,1,7,+0,1,0,0,1,+,+11,+11,
,,,,+11,0,,,+,,,line_switch
701,1,8,-0,1,0,0,1,-,+11,+11,
702,2,8,-0,1,0,0,1,-,-11,-11,
703,3,8,-0,1,0,0,1,-,-11,-11,
704,4,8,-0,1,0,0,1,-,-11,-11,
705,5,8,-0,1,0,0,1,-,-11,-11,
706,6,8,-0,1,0,0,1,-,-11,-11,
707,7,8,-0,1,0,0,1,-,-11,-11,
708,8,8,-0,1,0,0,1,-,-11,-11,
709,9,8,-0,1,0,0,1,-,-11,-11,
710,10,8,-0,1,0,0,1,-,-11,-11,
711,11,8,-0,1,0,0,1,-,-11,-11,
712,12,8,-0,1,0,0,1,-,-11,-11,
713,13,8,-0,1,0,0,1,-,-11,-11,
714,14,8,-0,1,0,0,1,-,-11,-11,
715,15,8,-0,1,0,0,1,-,-11,-11,
716,16,8,-0,1,0,0,1,-,-11,-11,
717,17,8,-0,1,0,0,1,-,-11,-11,
718,18,8,-0,1,0,0,1,-,-11,-11,
719,19,8,-0,1,0,0,1,-,-11,-11,
720,20,8,-0,1,0,0,1,-,-11,-11,
721,21,8,-0,1,0,0,1,-,-11,-11,
722,22,8,-0,1,0,0,1,-,-11,-11,
723,23,8,-0,1,0,0,1,-,-11,-11,
724,24,8,-0,1,0,0,1,-,-11,-11,
725,25,8,-0,1,0,0,1,-,-11,-11,
726,26,8,-0,1,0,0,1,-,-11,-11,
727,27,8,-0,1,0,0,1,-,-11,-11,
728,28,8,-0,1,0,0,1,-,-11,-11,
729,29,8,-0,1,0,0,1,-,-11,-11,
730,30,8,-0,1,0,0,1,-,-11,-11,
731,31,8,-0,1,0,0,1,-,-11,-11,
732,32,8,-0,1,0,0,1,-,-11,-11,
733,33,8,-0,1,0,0,1,-,-11,-11,
734,34,8,-0,1,0,0,1,-,-11,-11,
735,35,8,-0,1,0,0,1,-,-11,-11,
736,36,8,-0,1,0,0,1,-,-11,-11,
737,37,8,-0,1,0,0,1,-,-11,-11,
738,38,8,-0,1,0,0,1,-,-11,-11,
739,39,8,-10,1,1,1,1,-,-11,-11,
740,40,8,-10,1,1,1,1,-,-11,-11,
741,41,8,-10,1,1,1,1,-,-11,-11,
742,42,8,-10,1,1,1,1,-,-11,-11,
743,43,8,-10,1,1,1,1,-,-11,-11,
744,44,8,-10,1,1,1,1,-,-11,-11,
745,45,8,-10,1,1,1,1,-,-11,-11,
746,46,8,-10,1,1,1,1,-,-11,-11,
747,47,8,-10,1,1,1,1,-,-11,-11,
748,48,8,-10,1,1,1,1,-,-11,-11,
749,49,8,-10,1,1,1,1,-,-11,-11,
750,50,8,-10,1,1,1,1,-,-11,-11,
751,51,8,-10,1,1,1,1,-,-11,-11,
752,52,8,-10,1,1,1,1,-,-11,-11,
753,53,8,-0,1,0,0,1,-,-11,-11,
754,54,8,-0,1,0,0,1,-,-11,-11,
755,55,8,-0,1,0,0,1,-,-11,-11,
756,56,8,-0,1,0,0,1,-,-11,-11,
757,57,8,-0,1,0,0,1,-,-11,-11,
758,58,8,-0,1,0,0,1,-,-11,-11,
759,59,8,-0,1,0,0,1,-,-11,-11,
760,60,8,-0,1,0,0,1,-,-11,-11,
761,61,8,-0,1,0,0,1,-,-11,-11,
762,62,8,-0,1,0,0,1,-,-11,-11,
763,63,8,-0,1,0,0,1,-,-11,-11,
764,64,8,-0,1,0,0,1,-,-11,-11,
765,65,8,-0,1,0,0,1,-,-11,-11,
766,66,8,-0,1,0,0,1,-,-11,-11,
767,67,8,-0,1,0,0,1,-,-11,-11,
768,68,8,-0,1,0,0,1,-,-11,-11,
769,69,8,-0,1,0,0,1,-,-11,-11,
770,70,8,-0,1,0,0,1,-,-11,-11,
771,71,8,-0,1,0,0,1,-,-11,-11,
772,72,8,-0,1,0,0,1,-,-11,-11,
773,73,8,-0,1,0,0,1,-,-11,-11,
774,74,8,-0,1,0,0,1,-,-11,-11,
775,75,8,-0,1,0,0,1,-,-11,-11,
776,76,8,-0,1,0,0,1,-,-11,-11,
777,77,8,-0,1,0,0,1,-,-11,-11,
778,78,8,-0,1,0,0,1,-,-11,-11,
779,79,8,-0,1,0,0,1,-,-11,-11,
780,80,8,-0,1,0,0,1,-,-11,-11,
781,81,8,-0,1,0,0,1,-,-11,-11,
782,82,8,-0,1,0,0,1,-,-11,-11,
783,83,8,-0,1,0,0,1,-,-11,-11,
784,84,8,-0,1,0,0,1,-,-11,-11,
785,85,8,-0,1,0,0,1,-,-11,-11,
786,86,8,-0,1,0,0,1,-,-11,-11,
787,87,8,-0,1,0,0,1,-,-11,-11,
788,88,8,-0,1,0,0,1,-,-11,-11,
789,89,8,-0,1,0,0,1,-,-11,-11,
790,90,8,-0,1,0,0,1,-,-11,-11,
791,91,8,-0,1,0,0,1,-,-11,-11,
792,92,8,-0,1,0,0,1,-,-11,-11,
793,93,8,-0,1,0,0,1,-,-11,-11,
794,94,8,-0,1,0,0,1,-,-11,-11,
795,95,8,-0,1,0,0,1,-,-11,-11,
796,96,8,-0,1,0,0,1,-,-11,-11,
797,97,8,-0,1,0,0,1,-,-11,-11,
798,98,8,-0,1,0,0,1,-,-11,-11,
799,99,8,-0,1,0,0,1,-,-11,-11,
800,100,8,-0,1,0,0,1,-,-11,-11,
,,,,-11,0,,,-,,,line_switch
801,100,9,+0,1,0,0,1,+,-11,-11,
802,99,9,+0,1,0,0,1,+,+11,+11,
803,98,9,+0,1,0,0,1,+,+11,+11,
804,97,9,+0,1,0,0,1,+,+11,+11,
805,96,9,+0,1,0,0,1,+,+11,+11,
806,95,9,+0,1,0,0,1,+,+11,+11,
807,94,9,+0,1,0,0,1,+,+11,+11,
808,93,9,+0,1,0,0,1,+,+11,+11,
809,92,9,+0,1,0,0,1,+,+11,+11,
810,91,9,+0,1,0,0,1,+,+11,+11,
811,90,9,+0,1,0,0,1,+,+11,+11,
812,89,9,+0,1,0,0,1,+,+11,+11,
813,88,9,+0,1,0,0,1,+,+11,+11,
814,87,9,+0,1,0,0,1,+,+11,+11,
815,86,9,+0,1,0,0,1,+,+11,+11,
816,85,9,+0,1,0,0,1,+,+11,+11,
817,84,9,+0,1,0,0,1,+,+11,+11,
818,83,9,+0,1,0,0,1,+,+11,+11,
819,82,9,+0,1,0,0,1,+,+11,+11,
820,81,9,+0,1,0,0,1,+,+11,+11,
821,80,9,+0,1,0,0,1,+,+11,+11,
822,79,9,+0,1,0,0,1,+,+11,+11,
823,78,9,+0,1,0,0,1,+,+11,+11,
824,77,9,+0,1,0,0,1,+,+11,+11,
825,76,9,+0,1,0,0,1,+,+11,+11,
826,75,9,+0,1,0,0,1,+,+11,+11,
827,74,9,+0,1,0,0,1,+,+11,+11,
828,73,9,+0,1,0,0,1,+,+11,+11,
829,72,9,+0,1,0,0,1,+,+11,+11,
830,71,9,+0,1,0,0,1,+,+11,+11,
831,70,9,+0,1,0,0,1,+,+11,+11,
832,69,9,+0,1,0,0,1,+,+11,+11,
833,68,9,+0,1,0,0,1,+,+11,+11,
834,67,9,+0,1,0,0,1,+,+11,+11,
835,66,9,+0,1,0,0,1,+,+11,+11,
836,65,9,+0,1,0,0,1,+,+11,+11,
837,64,9,+0,1,0,0,1,+,+11,+11,
838,63,9,+0,1,0,0,1,+,+11,+11,
839,62,9,+0,1,0,0,1,+,+11,+11,
840,61,9,+0,1,0,0,1,+,+11,+11,
841,60,9,+0,1,0,0,1,+,+11,+11,
842,59,9,+0,1,0,0,1,+,+11,+11,
843,58,9,+0,1,0,0,1,+,+11,+11,
844,57,9,+0,1,0,0,1,+,+11,+11,
845,56,9,+0,1,0,0,1,+,+11,+11,
846,55,9,+0,1,0,0,1,+,+11,+11,
847,54,9,+0,1,0,0,1,+,+11,+11,
848,53,9,+10,1,1,1,1,+,+11,+11,
849,52,9,+10,1,1,1,1,+,+11,+11,
850,51,9,+10,1,1,1,1,+,+11,+11,
851,50,9,+10,1,1,1,1,+,+11,+11,
852,49,9,+10,1,1,1,1,+,+11,+11,
853,48,9,+10,1,1,1,1,+,+11,+11,
854,47,9,+10,1,1,1,1,+,+11,+11,
855,46,9,+10,1,1,1,1,+,+11,+11,
856,45,9,+10,1,1,1,1,+,+11,+11,
857,44,9,+10,1,1,1,1,+,+11,+11,
858,43,9,+10,1,1,1,1,+,+11,+11,
859,42,9,+10,1,1,1,1,+,+11,+11,
860,41,9,+10,1,1,1,1,+,+11,+11,
861,40,9,+10,1,1,1,1,+,+11,+11,
862,39,9,+10,1,1,1,1,+,+11,+11,
863,38,9,+10,1,1,1,1,+,+11,+11,
864,37,9,+0,1,0,0,1,+,+11,+11,
865,36,9,+0,1,0,0,1,+,+11,+11,
866,35,9,+0,1,0,0,1,+,+11,+11,
867,34,9,+0,1,0,0,1,+,+11,+11,
868,33,9,+0,1,0,0,1,+,+11,+11,
869,32,9,+0,1,0,0,1,+,+11,+11,
870,31,9,+0,1,0,0,1,+,+11,+11,
871,30,9,+0,1,0,0,1,+,+11,+11,
872,29,9,+0,1,0,0,1,+,+11,+11,
873,28,9,+0,1,0,0,1,+,+11,+11,
874,27,9,+0,1,0,0,1,+,+11,+11,
875,26,9,+0,1,0,0,1,+,+11,+11,
876,25,9,+0,1,0,0,1,+,+11,+11,
877,24,9,+0,1,0,0,1,+,+11,+11,
878,23,9,+0,1,0,0,1,+,+11,+11,
879,22,9,+0,1,0,0,1,+,+11,+11,
880,21,9,+0,1,0,0,1,+,+11,+11,
881,20,9,+0,1,0,0,1,+,+11,+11,
882,19,9,+0,1,0,0,1,+,+11,+11,
883,18,9,+0,1,0,0,1,+,+11,+11,
884,17,9,+0,1,0,0,1,+,+11,+11,
885,16,9,+0,1,0,0,1,+,+11,+11,
886,15,9,+0,1,0,0,1,+,+11,+11,
887,14,9,+0,1,0,0,1,+,+11,+11,
888,13,9,+0,1,0,0,1,+,+11,+11,
889,12,9,+0,1,0,0,1,+,+11,+11,
890,11,9,+0,1,0,0,1,+,+11,+11,
891,10,9,+0,1,0,0,1,+,+11,+11,
892,9,9,+0,1,0,0,1,+,+11,+11,
893,8,9,+0,1,0,0,1,+,+11,+11,
894,7,9,+0,1,0,0,1,+,+11,+11,
895,6,9,+0,1,0,0,1,+,+11,+11,
896,5,9,+0,1,0,0,1,+,+11,+11,
897,4,9,+0,1,0,0,1,+,+11,+11,
898,3,9,+0,1,0,0,1,+,+11,+11,
899,2,9,+0,1,0,0,1,+,+11,+11,
900,1,9,+0,1,0,0,1,+,+11,+11,
,,,,+11,0,,,+,,,line_switch
901,1,10,-0,1,0,0,1,-,+11,+11,
902,2,10,-0,1,0,0,1,-,-11,-11,
903,3,10,-0,1,0,0,1,-,-11,-11,
904,4,10,-0,1,0,0,1,-,-11,-11,
905,5,10,-0,1,0,0,1,-,-11,-11,
906,6,10,-0,1,0,0,1,-,-11,-11,
907,7,10,-0,1,0,0,1,-,-11,-11,
908,8,10,-0,1,0,0,1,-,-11,-11,
909,9,10,-0,1,0,0,1,-,-11,-11,
910,10,10,-0,1,0,0,1,-,-11,-11,
911,11,10,-0,1,0,0,1,-,-11,-11,
912,12,10,-0,1,0,0,1,-,-11,-11,
913,13,10,-0,1,0,0,1,-,-11,-11,
914,14,10,-0,1,0,0,1,-,-11,-11,
915,15,10,-0,1,0,0,1,-,-11,-11,
916,16,10,-0,1,0,0,1,-,-11,-11,
917,17,10,-0,1,0,0,1,-,-11,-11,
918,18,10,-0,1,0,0,1,-,-11,-11,
919,19,10,-0,1,0,0,1,-,-11,-11,
920,20,10,-0,1,0,0,1,-,-11,-11,
921,21,10,-0,1,0,0,1,-,-11,-11,
922,22,10,-0,1,0,0,1,-,-11,-11,
923,23,10,-0,1,0,0,1,-,-11,-11,
924,24,10,-0,1,0,0,1,-,-11,-11,
925,25,10,-0,1,0,0,1,-,-11,-11,
926,26,10,-0,1,0,0,1,-,-11,-11,
927,27,10,-0,1,0,0,1,-,-11,-11,
928,28,10,-0,1,0,0,1,-,-11,-11,
929,29,10,-0,1,0,0,1,-,-11,-11,
930,30,10,-0,1,0,0,1,-,-11,-11,
931,31,10,-0,1,0,0,1,-,-11,-11,
932,32,10,-0,1,0,0,1,-,-11,-11,
933,33,10,-0,1,0,0,1,-,-11,-11,
934,34,10,-0,1,0,0,1,-,-11,-11,
935,35,10,-0,1,0,0,1,-,-11,-11,
936,36,10,-0,1,0,0,1,-,-11,-11,
937,37,10,-10,1,1,1,1,-,-11,-11,
938,38,10,-10,1,1,1,1,-,-11,-11,
939,39,10,-10,1,1,1,1,-,-11,-11,
940,40,10,-10,1,1,1,1,-,-11,-11,
941,41,10,-10,1,1,1,1,-,-11,-11,
942,42,10,-10,1,1,1,1,-,-11,-11,
943,43,10,-10,1,1,1,1,-,-11,-11,
944,44,10,-10,1,1,1,1,-,-11,-11,
945,45,10,-10,1,1,1,1,-,-11,-11,
946,46,10,-10,1,1,1,1,-,-11,-11,
947,47,10,-10,1,1,1,1,-,-11,-11,
948,48,10,-10,1,1,1,1,-,-11,-11,
949,49,10,-10,1,1,1,1,-,-11,-11,
950,50,10,-10,1,1,1,1,-,-11,-11,
951,51,10,-10,1,1,1,1,-,-11,-11,
952,52,10,-10,1,1,1,1,-,-11,-11,
953,53,10,-10,1,1,1,1,-,-11,-11,
954,54,10,-10,1,1,1,1,-,-11,-11,
955,55,10,-0,1,0,0,1,-,-11,-11,
956,56,10,-0,1,0,0,1,-,-11,-11,
957,57,10,-0,1,0,0,1,-,-11,-11,
958,58,10,-0,1,0,0,1,-,-11,-11,
959,59,10,-0,1,0,0,1,-,-11,-11,
960,60,10,-0,1,0,0,1,-,-11,-11,
961,61,10,-0,1,0,0,1,-,-11,-11,
962,62,10,-0,1,0,0,1,-,-11,-11,
963,63,10,-0,1,0,0,1,-,-11,-11,
964,64,10,-0,1,0,0,1,-,-11,-11,
965,65,10,-0,1,0,0,1,-,-11,-11,
966,66,10,-0,1,0,0,1,-,-11,-11,
967,67,10,-0,1,0,0,1,-,-11,-11,
968,68,10,-0,1,0,0,1,-,-11,-11,
969,69,10,-0,1,0,0,1,-,-11,-11,
970,70,10,-0,1,0,0,1,-,-11,-11,
971,71,10,-0,1,0,0,1,-,-11,-11,
972,72,10,-0,1,0,0,1,-,-11,-11,
973,73,10,-0,1,0,0,1,-,-11,-11,
974,74,10,-0,1,0,0,1,-,-11,-11,
975,75,10,-0,1,0,0,1,-,-11,-11,
976,76,10,-0,1,0,0,1,-,-11,-11,
977,77,10,-0,1,0,0,1,-,-11,-11,
978,78,10,-0,1,0,0,1,-,-11,-11,
979,79,10,-0,1,0,0,1,-,-11,-11,
980,80,10,-0,1,0,0,1,-,-11,-11,
981,81,10,-0,1,0,0,1,-,-11,-11,
982,82,10,-0,1,0,0,1,-,-11,-11,
983,83,10,-0,1,0,0,1,-,-11,-11,
984,84,10,-0,1,0,0,1,-,-11,-11,
985,85,10,-0,1,0,0,1,-,-11,-11,
986,86,10,-0,1,0,0,1,-,-11,-11,
987,87,10,-0,1,0,0,1,-,-11,-11,
988,88,10,-0,1,0,0,1,-,-11,-11,
989,89,10,-0,1,0,0,1,-,-11,-11,
990,90,10,-0,1,0,0,1,-,-11,-11,
991,91,10,-0,1,0,0,1,-,-11,-11,
992,92,10,-0,1,0,0,1,-,-11,-11,
993,93,10,-0,1,0,0,1,-,-11,-11,
994,94,10,-0,1,0,0,1,-,-11,-11,
995,95,10,-0,1,0,0,1,-,-11,-11,
996,96,10,-0,1,0,0,1,-,-11,-11,
997,97,10,-0,1,0,0,1,-,-11,-11,
998,98,10,-0,1,0,0,1,-,-11,-11,
999,99,10,-0,1,0,0,1,-,-11,-11,
1000,100,10,-0,1,0,0,1,-,-11,-11,
,,,,-11,0,,,-,,,line_switch
1001,100,11,+0,1,0,0,1,+,-11,-11,
1002,99,11,+0,1,0,0,1,+,+11,+11,
1003,98,11,+0,1,0,0,1,+,+11,+11,
1004,97,11,+0,1,0,0,1,+,+11,+11,
1005,96,11,+0,1,0,0,1,+,+11,+11,
1006,95,11,+0,1,0,0,1,+,+11,+11,
1007,94,11,+0,1,0,0,1,+,+11,+11,
1008,93,11,+0,1,0,0,1,+,+11,+11,
1009,92,11,+0,1,0,0,1,+,+11,+11,
1010,91,11,+0,1,0,0,1,+,+11,+11,
1011,90,11,+0,1,0,0,1,+,+11,+11,
1012,89,11,+0,1,0,0,1,+,+11,+11,
1013,88,11,+0,1,0,0,1,+,+11,+11,
1014,87,11,+0,1,0,0,1,+,+11,+11,
1015,86,11,+0,1,0,0,1,+,+11,+11,
1016,85,11,+0,1,0,0,1,+,+11,+11,
1017,84,11,+0,1,0,0,1,+,+11,+11,
1018,83,11,+0,1,0,0,1,+,+11,+11,
1019,82,11,+0,1,0,0,1,+,+11,+11,
1020,81,11,+0,1,0,0,1,+,+11,+11,
1021,80,11,+0,1,0,0,1,+,+11,+11,
1022,79,11,+0,1,0,0,1,+,+11,+11,
1023,78,11,+0,1,0,0,1,+,+11,+11,
1024,77,11,+0,1,0,0,1,+,+11,+11,
1025,76,11,+0,1,0,0,1,+,+11,+11,
1026,75,11,+0,1,0,0,1,+,+11,+11,
1027,74,11,+0,1,0,0,1,+,+11,+11,
1028,73,11,+0,1,0,0,1,+,+11,+11,
1029,72,11,+0,1,0,0,1,+,+11,+11,
1030,71,11,+0,1,0,0,1,+,+11,+11,
1031,70,11,+0,1,0,0,1,+,+11,+11,
1032,69,11,+0,1,0,0,1,+,+11,+11,
1033,68,11,+0,1,0,0,1,+,+11,+11,
1034,67,11,+0,1,0,0,1,+,+11,+11,
1035,66,11,+0,1,0,0,1,+,+11,+11,
1036,65,11,+0,1,0,0,1,+,+11,+11,
1037,64,11,+0,1,0,0,1,+,+11,+11,
1038,63,11,+0,1,0,0,1,+,+11,+11,
1039,62,11,+0,1,0,0,1,+,+11,+11,
1040,61,11,+0,1,0,0,1,+,+11,+11,
1041,60,11,+0,1,0,0,1,+,+11,+11,
1042,59,11,+0,1,0,0,1,+,+11,+11,
1043,58,11,+0,1,0,0,1,+,+11,+11,
1044,57,11,+0,1,0,0,1,+,+11,+11,
1045,56,11,+0,1,0,0,1,+,+11,+11,
1046,55,11,+10,1,1,1,1,+,+11,+11,
1047,54,11,+10,1,1,1,1,+,+11,+11,
1048,53,11,+10,1,1,1,1,+,+11,+11,
1049,52,11,+10,1,1,1,1,+,+11,+11,
1050,51,11,+10,1,1,1,1,+,+11,+11,
1051,50,11,+10,1,1,1,1,+,+11,+11,
